Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDO34,OUT049,2834.1250278367047
FDM04,OUT019,-0.8255259630039281
FDZ25,OUT049,3109.6671735245004
FDU08,OUT049,1737.930812469811
NCW30,OUT045,3840.357267785372
NCM18,OUT013,1062.2019646330032
FDS22,OUT035,1219.903416293704
NCH18,OUT017,3529.0403699589538
FDC23,OUT013,3204.98937978929
FDY46,OUT013,3044.6779431644286
NCU06,OUT046,3929.7252809183874
FDX57,OUT045,1605.6804678846052
FDX36,OUT027,5579.7935947381075
FDL16,OUT045,790.1264842371221
FDT16,OUT010,790.0919519150702
FDN16,OUT018,1461.0076125773792
FDC03,OUT046,3199.147065555206
DRF60,OUT013,4084.537430441483
FDS27,OUT027,4910.960612489926
FDP33,OUT010,606.5479862428552
FDJ36,OUT018,1527.859628747261
NCR42,OUT013,818.8720946811732
FDV14,OUT017,1374.7494644280216
NCP42,OUT035,3215.193431807261
FDB50,OUT027,2336.8426382073467
NCC30,OUT027,4476.525679494377
FDA23,OUT018,1501.416199951326
FDW16,OUT017,1524.7567009644708
FDQ52,OUT010,562.7515345478238
FDB58,OUT049,2159.630445222279
NCP29,OUT049,1171.4495495729607
NCM05,OUT045,4397.978137024885
FDO25,OUT013,3272.4376541323672
NCM54,OUT046,2142.882306788829
NCL54,OUT046,3041.5810203035735
FDL39,OUT010,506.50445123943024
FDF53,OUT018,2569.12033893014
NCQ42,OUT035,2078.983421956347
FDF58,OUT013,1072.7112821822368
FDZ04,OUT035,1258.8483874240972
FDE26,OUT019,518.196329095588
FDS60,OUT017,2416.976404534676
FDV58,OUT017,2511.1720840202706
FDM04,OUT045,826.8282968436628
FDE08,OUT035,2501.053976137766
NCB43,OUT049,3121.402152679124
FDU11,OUT010,337.1437125550774
FDF22,OUT019,601.7222215810124
FDE24,OUT013,2152.8915125299695
DRJ49,OUT046,2155.5598073777164
NCQ53,OUT035,4248.06002979745
NCL41,OUT013,842.3070784407757
FDR22,OUT013,2125.957301505124
FDH04,OUT035,1503.4844361274115
DRH15,OUT045,714.123568143149
FDY40,OUT049,1056.2289435931064
NCI17,OUT035,1431.699819502954
NCC18,OUT013,3114.0998802543104
FDY28,OUT027,5154.4558728484
FDB45,OUT027,3040.7383009277987
NCL30,OUT018,1859.8051099359109
FDM10,OUT017,3333.5065762640156
FDH22,OUT027,3134.0993666185846
NCZ53,OUT017,3429.6374439857523
NCI18,OUT013,3549.636693267144
FDH14,OUT027,3176.886021875058
FDR36,OUT027,1457.8797239047165
FDW01,OUT045,2443.7414207244965
FDK02,OUT027,2903.470634077354
FDJ02,OUT018,2198.957232380546
FDU55,OUT013,4613.587558007546
NCV18,OUT027,2326.423688414127
FDH14,OUT018,1927.9724646877912
FDZ37,OUT045,1540.2262064084812
FDX49,OUT049,3786.5756744669266
NCD43,OUT046,1500.264894677915
FDZ07,OUT013,1050.3585075285635
FDK43,OUT035,2193.3677367388627
FDR32,OUT018,3196.2553529566867
FDT39,OUT013,2368.767537195639
NCV54,OUT017,2053.017532111618
FDF38,OUT018,554.0433672736874
FDV60,OUT046,3029.121769627655
FDH44,OUT027,3856.6947077718874
FDS21,OUT046,948.4352543196713
NCL41,OUT045,882.2504832913526
FDM46,OUT017,1438.1204963171645
FDU27,OUT045,796.1453461832253
NCJ54,OUT017,3770.788387452643
DRG51,OUT018,2464.1120373783847
NCA29,OUT019,521.0090596611756
FDR47,OUT045,2998.3561819117363
NCL19,OUT027,3093.5664473279153
DRG01,OUT049,1290.5085626922526
FDG10,OUT046,960.9846430745392
NCV05,OUT049,2549.90802733641
NCH18,OUT019,719.5278293753626
FDV14,OUT018,1210.0356163330557
DRJ23,OUT035,3190.3938460849336
DRJ11,OUT046,3107.8052975581104
FDZ03,OUT017,3266.236437146805
FDI27,OUT010,7.303885432382221
FDJ14,OUT018,1201.4487575895723
FDU32,OUT017,2006.7015686753352
FDD47,OUT027,4261.57986920368
DRF36,OUT035,3501.1894152572936
FDM21,OUT046,3789.8868529991364
FDV10,OUT018,565.4842365386233
FDH60,OUT018,2750.9988578942443
FDX47,OUT010,501.27226704826467
FDT19,OUT019,401.4900900736717
FDO11,OUT045,4178.693325142142
FDH24,OUT027,4155.602596804026
FDL02,OUT018,1547.488857438156
FDB02,OUT049,2913.1857959750014
FDA43,OUT046,3058.9946356652704
FDG52,OUT045,845.0128781482193
DRC12,OUT013,2680.069062901072
FDY37,OUT018,1757.5788572161307
NCU18,OUT045,2122.581435856439
FDU09,OUT035,1112.400678861047
DRJ25,OUT027,1423.8901123940589
DRE12,OUT018,1889.431521542053
DRL47,OUT017,2090.7129990113567
DRK01,OUT046,1722.0289711255307
FDC22,OUT019,456.48151074451533
FDG44,OUT013,877.8697381868951
FDW04,OUT035,2148.757250209904
FDK09,OUT049,3784.568423337917
NCN43,OUT035,2210.560843004466
FDG04,OUT049,3168.8016530606337
FDH32,OUT010,234.71505344036837
DRI47,OUT017,2414.9070349002063
DRE15,OUT013,1349.618129700667
FDY11,OUT035,1071.2578438043881
FDO60,OUT049,772.2450793360301
FDQ20,OUT018,549.2996689696072
FDO57,OUT027,3816.4348760523767
FDT14,OUT019,444.7492145452294
FDA57,OUT049,834.3179257885847
DRN35,OUT017,874.190924650537
FDJ03,OUT046,893.924105094561
FDX28,OUT017,1566.6430882684363
DRE25,OUT045,1440.5951720901553
FDR09,OUT046,3897.2211627492607
FDB23,OUT035,3866.269931893186
FDO08,OUT045,2574.1002660578565
FDQ23,OUT049,1721.974364802687
FDW04,OUT013,2081.854561568643
DRK13,OUT010,461.39557832266803
NCL17,OUT027,3026.570070411424
FDY21,OUT035,3374.545901990015
FDJ38,OUT027,4716.486191589442
FDA37,OUT019,508.55432328951025
FDV43,OUT013,825.853663905895
FDL36,OUT046,1497.7829993658684
FDD53,OUT045,751.6917775390566
FDZ19,OUT010,448.8316603809807
FDV21,OUT045,2035.572280399255
NCL54,OUT018,2872.290971055027
DRI47,OUT027,3800.3757446931445
DRG03,OUT049,2411.786526638212
FDG21,OUT013,2521.8543818202425
FDW03,OUT018,1619.1735703327568
NCI55,OUT046,2022.2646635273852
DRC36,OUT019,546.3159872514501
FDH22,OUT017,2025.042952129953
FDV20,OUT045,2199.2581097294697
NCU41,OUT027,4757.6841006942705
FDN46,OUT027,2568.7885509545076
FDK50,OUT045,2556.738644214054
NCA05,OUT027,3752.004600186157
DRH01,OUT018,2723.1954055968554
FDT08,OUT018,2145.0725739774857
FDM08,OUT018,3138.717886469479
FDZ07,OUT035,1299.4680739150222
FDS22,OUT017,1072.9484705875375
FDV35,OUT027,4012.490998771391
FDI28,OUT010,192.54876427054856
FDW58,OUT027,2522.4715447371723
FDT52,OUT045,3879.902362727748
FDY34,OUT046,2708.9595624899016
FDR10,OUT046,2662.323392188129
FDK57,OUT017,2073.9342154633428
FDR02,OUT027,2923.472039314224
FDX49,OUT046,3646.8687350479427
FDQ20,OUT046,765.1724224409195
DRK23,OUT045,4249.280422325455
NCW06,OUT046,3013.868695431836
FDR31,OUT017,2317.6112198980086
NCE43,OUT013,2659.8236744500205
DRO59,OUT027,2129.2332751221425
FDN09,OUT049,3965.7134453384583
FDR11,OUT046,2539.046860386911
FDO57,OUT013,2460.0208829847024
NCX18,OUT017,3275.726514189979
FDB05,OUT018,3527.5569688250243
FDQ08,OUT018,760.7979871655607
NCG43,OUT035,1673.4280025245591
FDJ56,OUT013,1671.9403975867542
FDA13,OUT010,-30.25249511907917
FDO56,OUT017,1912.0936824250157
FDB37,OUT018,3492.525845392019
FDZ02,OUT018,1229.6115426950914
FDQ24,OUT046,3943.786321111772
FDM16,OUT013,1163.49155594316
FDU35,OUT049,1714.7710466929332
FDT35,OUT035,2829.490321208324
NCX30,OUT049,4073.1615350732627
FDG04,OUT017,3236.1396593651302
FDI12,OUT035,1386.254984598012
FDE35,OUT035,1002.404726384536
NCP14,OUT027,2603.9022706012574
NCY53,OUT045,1768.9124470033619
FDP49,OUT017,1036.92452155488
FDQ04,OUT017,743.6213761406124
FDM39,OUT035,2809.99670961754
FDO58,OUT019,557.3652461194507
FDC56,OUT017,1971.1293818486322
NCQ54,OUT046,2957.320486197033
FDV10,OUT027,1439.201214086073
NCK17,OUT046,809.6582231692881
NCF55,OUT027,1435.1718160461994
FDV33,OUT013,4029.6401474598015
NCH29,OUT019,270.15892813547464
FDA37,OUT027,3137.0903653422633
FDH46,OUT018,1489.2530941927105
FDS25,OUT035,1718.7978967792021
FDH04,OUT027,2525.725581664446
FDX52,OUT046,3168.929682361404
NCD42,OUT017,796.2025934700692
FDW47,OUT017,2060.516019762289
FDL25,OUT027,2548.7201283818345
NCJ06,OUT010,315.08931233162286
FDY09,OUT013,2930.941267310335
FDS40,OUT046,777.7233651227232
FDH41,OUT017,3209.868421324845
FDG38,OUT035,1458.4389139145078
FDU03,OUT027,4914.27906548674
FDV20,OUT046,2196.7441732802627
DRB13,OUT045,2507.124684917412
NCQ30,OUT013,1993.8944412816497
NCH06,OUT013,3850.3000386657477
FDU50,OUT018,1908.9368353823331
NCO42,OUT019,534.2340491246957
FDW09,OUT018,1112.3915029197683
FDH04,OUT013,1508.5807950480385
FDC21,OUT045,1695.4485192734314
FDL21,OUT049,811.3217105461408
FDM46,OUT010,187.2302447902093
FDT22,OUT019,60.101934649885045
FDB28,OUT035,3154.774826693604
FDI12,OUT018,1244.5481922690492
FDA28,OUT045,2048.4801127548203
FDF59,OUT013,2153.658836831228
FDM45,OUT027,3252.2224680108097
FDQ56,OUT017,1354.7420032546868
FDR46,OUT049,2460.3856008199073
FDT01,OUT013,3169.943216258052
FDD16,OUT027,2167.0818860750855
NCU30,OUT010,560.6858004282312
FDM40,OUT010,346.75879725099537
FDI56,OUT035,1579.4670116399648
NCS30,OUT013,2069.1021686619433
FDU08,OUT017,1705.1920921290093
FDX51,OUT027,5105.153146402719
FDA43,OUT045,3017.8812921487524
FDX59,OUT010,-36.32700605384565
FDC37,OUT018,1476.8328725016554
FDP58,OUT013,3202.7471214188768
NCY42,OUT035,2191.8188001239855
FDF21,OUT018,2781.6289622848863
FDU10,OUT027,1424.8461967741769
DRL47,OUT018,1942.2150576926415
FDA58,OUT018,3189.562174389564
FDJ22,OUT049,3046.885684676122
FDK50,OUT046,2517.692112557545
FDO38,OUT035,1464.3857781792026
DRF60,OUT035,3876.3019582311085
NCZ42,OUT019,830.5240551045083
FDD35,OUT049,1942.100808615581
FDL25,OUT045,1472.5678669617153
FDJ16,OUT013,964.552237621168
DRK59,OUT049,3718.764628695148
FDI50,OUT046,3877.113750834956
NCB19,OUT045,1388.1358840874507
DRI37,OUT035,960.5119534101875
FDA14,OUT027,3666.4331945928166
FDC08,OUT018,3287.564916498894
FDS45,OUT046,1800.7228450086122
FDI21,OUT049,1263.093027097091
DRJ47,OUT035,2891.4325473380204
DRE37,OUT027,5135.019644482958
FDT55,OUT018,2260.6184221831522
NCG42,OUT027,3257.3452985285726
FDA31,OUT049,2780.1199837783875
NCW42,OUT046,3484.1042361399277
FDF50,OUT017,3108.7380803154356
FDK56,OUT049,3236.1047758991112
FDX10,OUT035,663.9173005161374
NCK07,OUT027,3917.7423331067002
FDZ49,OUT017,3622.9457156251497
FDR33,OUT013,1641.7314068905705
FDO44,OUT018,1553.871713192965
FDA20,OUT046,3334.1679171324645
NCL30,OUT045,2112.3938241305677
FDI05,OUT019,146.56922298574395
FDQ12,OUT018,3310.2985245152304
FDH47,OUT017,1629.121648960553
FDH34,OUT018,2742.3709398075666
FDF29,OUT046,2138.7824436267374
FDG40,OUT018,629.7844074117489
NCE18,OUT017,4047.4008557810225
FDP21,OUT010,565.2886102989335
FDY50,OUT013,1524.0855529764926
FDB36,OUT049,2291.861987302828
NCZ29,OUT049,2668.391703258227
FDU20,OUT018,1721.7895295727694
FDO56,OUT013,1919.3216033467481
FDW31,OUT049,3165.857222003647
DRH59,OUT013,1180.8398279079936
NCB30,OUT017,3057.1498608614775
FDK43,OUT027,3178.294580040975
FDW43,OUT045,3862.856970761915
NCL19,OUT017,2205.291753137332
FDJ27,OUT046,1629.9235043586737
FDC45,OUT046,2780.8891673860244
FDY40,OUT035,1177.699957170623
NCM41,OUT035,1637.2885444200867
NCK18,OUT019,626.0226544606818
FDP37,OUT049,2090.9707843163696
FDA27,OUT027,5627.579995655326
NCX30,OUT035,4011.821836123876
FDR09,OUT017,3913.252072021804
FDG08,OUT027,4636.443238496497
NCU30,OUT013,2566.3822271907384
FDB16,OUT017,1391.0253214213744
FDM16,OUT017,1168.101251764343
FDC48,OUT013,1451.879441889421
NCF18,OUT046,2909.8798977157817
FDU46,OUT018,1224.9329683560134
FDH41,OUT018,2855.93999573109
NCN42,OUT010,506.3580927223451
FDU49,OUT046,1390.371843481052
FDB20,OUT027,2377.5988859050117
FDG50,OUT019,283.35265017810593
FDW20,OUT045,1920.3657165502298
NCO55,OUT049,1802.6546889495348
FDX48,OUT046,2377.461487725313
FDU48,OUT046,2133.086227349166
FDR48,OUT019,385.54835950124084
FDK27,OUT013,2252.9376581568786
FDT35,OUT013,2725.3913762893458
FDN12,OUT049,1793.788630860099
NCE31,OUT019,-85.10714755028634
FDL21,OUT017,903.1854313723684
FDV56,OUT017,1765.0737856683072
FDR16,OUT017,3400.200896058957
NCP41,OUT049,1757.3415251558815
FDJ27,OUT013,1682.7303343036954
FDA07,OUT017,2094.8588285992764
FDK55,OUT049,1559.3939157803368
FDM33,OUT049,3407.5533025555974
FDY46,OUT046,3148.566870919041
FDD36,OUT046,2028.0636516271218
FDB12,OUT027,2755.977441728673
FDF28,OUT019,508.112212326006
NCE07,OUT019,510.70292879542217
FDW50,OUT027,3907.893227586514
NCW18,OUT017,3889.0404897150097
NCJ17,OUT019,213.1278148951871
DRZ24,OUT010,336.11612498820045
FDS07,OUT035,1992.8766240232665
NCW05,OUT010,229.03624571565857
FDZ22,OUT018,1061.7400505940668
FDK02,OUT046,1915.4327024562356
FDZ45,OUT027,5044.441784509894
FDL25,OUT046,1461.7856093856037
FDS08,OUT045,2729.9714049467525
NCZ42,OUT027,6513.709732893454
FDX57,OUT035,1776.4109639539577
FDF21,OUT046,3151.215955587116
FDJ56,OUT018,1353.213591740183
FDX10,OUT013,683.5495380314694
DRG48,OUT035,2275.5407929571306
DRN37,OUT046,2743.9621081903456
NCY41,OUT018,645.3975448222952
FDN28,OUT045,1651.880656662443
FDE34,OUT045,2867.7399088381007
FDR10,OUT045,2691.635476258034
FDC32,OUT017,1574.8988761716512
DRG13,OUT046,2484.681779195337
FDP59,OUT049,1507.2467518939661
NCT53,OUT010,562.8235632774777
FDL57,OUT027,5536.282386754648
FDN32,OUT010,571.2047799954627
FDK09,OUT018,3346.0438800415536
FDA52,OUT010,357.229867191106
FDC57,OUT049,3027.8796083698944
FDI09,OUT035,3899.356039361212
NCB07,OUT046,2992.674323022636
FDP26,OUT035,1732.93570874624
FDP40,OUT027,3052.7528237440065
FDL15,OUT013,2408.4749522916813
FDV07,OUT046,1876.0704448503313
FDS03,OUT017,1140.5781814239122
FDE50,OUT049,3197.5677065708833
FDQ15,OUT017,1293.6687846821712
FDQ33,OUT010,495.8297104068889
FDT22,OUT013,1005.1080359546951
DRO35,OUT035,2029.9765381602351
FDJ41,OUT049,4254.756167907546
FDQ27,OUT035,1816.3642486346855
FDC26,OUT017,1828.126378882947
NCF43,OUT027,3307.3408737347777
NCR50,OUT035,2673.8951587520933
FDE39,OUT018,1855.4395045195295
FDN49,OUT027,1446.475602899028
DRG11,OUT035,1604.3082215838006
NCA18,OUT049,2017.0997443922292
FDM36,OUT018,2640.7589436858293
FDW32,OUT017,1477.104568867747
NCQ18,OUT010,213.83657124943247
FDX14,OUT027,2242.6230956095665
FDD46,OUT017,2309.650902731803
FDI34,OUT019,657.3188871900151
NCJ17,OUT035,1284.851617405185
FDB52,OUT035,3978.1647032332257
FDV55,OUT018,2186.885739320703
FDC57,OUT046,3018.3742708015707
FDB29,OUT046,1906.723940691854
NCO43,OUT035,1798.1355288078585
FDG44,OUT045,833.4119881664926
FDJ34,OUT045,2098.426266510753
FDH40,OUT049,1375.5250698621412
NCD07,OUT027,3008.953942189318
FDB41,OUT017,922.4776798313153
FDH47,OUT018,1384.1183806068236
DRK37,OUT035,3334.596997953496
FDM25,OUT019,590.7231335259985
NCX06,OUT045,3220.3322055486615
NCS05,OUT017,2209.9971491009014
FDS39,OUT045,2223.27204980602
FDC47,OUT027,5382.365412396146
FDG20,OUT013,2838.327139200008
DRL23,OUT017,1863.9771535234454
FDY33,OUT013,2775.3201936294404
NCH18,OUT045,3537.2198821317374
FDX47,OUT035,2502.478837739129
NCB06,OUT045,2596.297159573365
FDP36,OUT049,831.546360905071
FDW44,OUT018,2683.098811546554
NCU41,OUT018,2832.93090117563
NCS17,OUT046,1585.9148796295603
FDD46,OUT035,2375.8541881463952
FDE45,OUT017,2997.467530532595
FDI09,OUT017,3802.004374892487
NCJ54,OUT010,576.0678563468907
NCA29,OUT018,2560.3745621139165
NCN41,OUT027,3106.1941539560667
FDY34,OUT035,2899.8164761870817
NCG55,OUT035,1959.098105594363
DRM49,OUT046,645.0433323597516
NCB42,OUT049,1976.3314420787756
FDE58,OUT045,1895.1547204451488
DRJ25,OUT013,919.5107006645105
FDS47,OUT010,178.45097320232162
FDY21,OUT049,3334.6131461752093
NCI54,OUT013,1816.5545175564002
FDO24,OUT017,2456.127639902535
FDY43,OUT035,3060.6390648829047
FDF35,OUT018,1552.6097141119155
NCP29,OUT019,147.21091265525087
FDN28,OUT027,2744.0645253165258
FDJ50,OUT018,653.2600248849442
FDQ14,OUT027,3746.0836347561617
FDC37,OUT035,1732.633469152849
FDN08,OUT046,1933.4601596121345
FDD04,OUT035,2206.232229563649
FDW34,OUT018,3371.8432362354374
FDP04,OUT017,1150.9052663225693
NCG07,OUT017,2924.4895341726533
NCN14,OUT018,2631.6831829398016
FDJ16,OUT045,908.2565560981507
NCM42,OUT045,1685.5297008625748
NCF19,OUT046,783.0506886288762
FDY21,OUT018,3005.704883470204
FDY19,OUT035,2127.303936157568
FDV09,OUT045,2467.7340044545513
FDA28,OUT013,2251.427944691742
FDC38,OUT018,1898.2405865341145
FDL28,OUT045,3792.6563368468483
NCH43,OUT049,3236.360554862653
NCN53,OUT045,878.1841901784527
NCW05,OUT017,1743.3640220890675
NCO30,OUT018,2694.4117425132845
FDT04,OUT019,-43.650784182853435
FDB27,OUT018,2853.589914269391
NCK07,OUT013,2728.2286156799128
NCA53,OUT013,965.120683133208
FDB33,OUT018,2353.2499425772753
FDU37,OUT017,1359.1152345000057
FDR13,OUT035,2018.4192414773665
FDE45,OUT049,2889.066616758999
FDV37,OUT017,3036.105598920265
FDX44,OUT019,281.8252209769664
NCL06,OUT017,3984.3405616596124
FDJ28,OUT045,3163.4750444481656
FDX55,OUT049,3474.668355809354
NCK17,OUT018,605.2054669226704
FDH52,OUT035,1017.4461940542722
FDN13,OUT027,2634.48915066456
FDK44,OUT018,2584.12898857208
FDU16,OUT046,1391.7227388232993
FDZ07,OUT017,1201.445971699625
NCN06,OUT027,4062.214826907754
FDH02,OUT010,206.01054702615997
NCW18,OUT045,3737.6935459611573
FDH57,OUT013,2160.062420225751
FDV35,OUT045,2320.5398074722184
NCU29,OUT013,2512.7564297218037
NCP02,OUT046,1140.5177216902684
FDN44,OUT013,2578.970806723139
FDX03,OUT018,634.2769229100372
FDR11,OUT010,421.7487904557898
FDA36,OUT046,2917.405910891396
FDP58,OUT027,5045.369530023578
FDH31,OUT045,1545.8477179809079
FDH34,OUT035,3073.2810146728934
FDS13,OUT035,3683.0541720139313
FDT01,OUT018,3070.2953758273206
FDY09,OUT049,2867.101080946377
FDV33,OUT027,5939.899194783171
NCW29,OUT010,341.86359310238095
NCN17,OUT045,1694.2740627806072
FDX01,OUT046,1890.915890584813
FDL03,OUT049,3181.875675051944
DRL59,OUT049,1095.046816452078
DRM11,OUT027,5343.36069773661
FDA43,OUT049,3164.568632387822
FDZ56,OUT010,470.7765112932669
FDI44,OUT018,1160.6490587767717
FDB50,OUT013,1345.0891118570007
FDU15,OUT019,-43.75679463867798
NCJ19,OUT019,52.096690993863234
FDD48,OUT013,1904.8870173502053
NCW42,OUT035,3503.94288667436
FDL24,OUT017,2843.014459745714
NCB30,OUT013,2940.1325848631755
FDK25,OUT013,2673.0060626750283
FDW28,OUT049,3128.5254143479347
FDD47,OUT017,3108.8035603049525
FDK16,OUT019,259.06046032159344
FDW37,OUT046,1346.3336610318484
FDA48,OUT035,3318.164765459729
FDA14,OUT017,2488.5447161098796
FDV15,OUT013,1743.8622909493417
FDN22,OUT049,3808.504690145652
NCD55,OUT045,721.9882481014725
FDY43,OUT013,2825.123998601459
NCU05,OUT017,1415.4766355393458
FDF10,OUT035,2506.748625705282
FDR39,OUT018,2730.9519250417147
FDG40,OUT013,815.6312865684658
FDZ28,OUT019,522.7854596074618
FDE02,OUT045,1465.0455978726905
FDU60,OUT049,2839.080446304739
FDM21,OUT013,3852.490206777518
FDV52,OUT019,425.11484732012684
NCW06,OUT013,2951.0481956341323
FDX36,OUT035,3608.4855998579287
FDT35,OUT027,4211.837966054156
NCL19,OUT010,326.5204266059435
NCD31,OUT046,2633.133657961182
FDE53,OUT019,326.5765670691024
FDW58,OUT019,331.55082353485466
DRF48,OUT046,2845.1922131774254
FDW57,OUT035,2909.2662461894415
DRH13,OUT017,1601.1328814574538
FDT33,OUT013,2714.743994958901
DRK47,OUT027,5131.911042903377
FDY22,OUT010,361.5939694554446
FDC35,OUT019,456.8972179358749
FDO03,OUT013,4077.2271076388442
FDF24,OUT045,1354.6473575559462
FDF56,OUT018,2623.765176570678
FDD28,OUT013,992.5213145502587
FDG53,OUT027,3171.523341678878
FDO27,OUT019,259.10815857325827
NCF54,OUT018,2433.792809266858
FDC20,OUT027,2165.5862220011054
FDU10,OUT046,771.6059519687567
DRA24,OUT018,2274.5962923148463
FDA02,OUT010,502.3365928795162
FDG10,OUT017,977.6977956024109
FDW39,OUT010,603.3315156101262
FDP04,OUT019,153.9779737285584
NCM55,OUT013,3041.5357059892117
FDG47,OUT045,4028.0171913587765
NCU41,OUT017,3016.3580179972773
NCK31,OUT017,945.8388623159144
FDZ46,OUT045,1835.4579461816863
FDU13,OUT027,3424.373542512027
NCF19,OUT045,814.2525873069252
NCJ43,OUT013,2708.8586621763516
NCJ05,OUT045,2376.2901206431475
FDS04,OUT027,3114.013151794625
FDX28,OUT010,237.5268973464298
FDB41,OUT027,1658.7551453592757
FDG53,OUT046,2076.968739475924
FDL15,OUT010,493.13105868219077
FDQ08,OUT049,1184.3888560952464
DRN36,OUT013,1633.3467299647282
FDI46,OUT013,4306.066924408479
FDG16,OUT027,5339.456551827445
FDV32,OUT013,998.3602212313679
FDF44,OUT010,339.04706801228286
FDK04,OUT018,776.075386837295
NCA41,OUT013,2995.4844398913247
FDD51,OUT017,794.2363436815729
NCZ53,OUT045,3599.883344206038
FDP01,OUT027,3662.3626568490245
FDY25,OUT049,3194.1389829830678
FDB17,OUT018,2749.5552376889623
NCV54,OUT018,1970.155755382406
FDJ32,OUT017,1156.6955475807063
FDA37,OUT049,2122.3325414356614
FDG35,OUT035,2907.6605887269525
NCM05,OUT018,3632.5615078048017
FDG45,OUT046,3484.840118628153
FDH28,OUT013,746.965628174587
NCE18,OUT049,4062.626560656556
FDH38,OUT045,1841.4041124835674
FDR56,OUT013,3062.2363277260483
FDH17,OUT027,2623.820815720246
FDD39,OUT049,3340.1477452171835
FDB41,OUT049,884.25129300915
NCR53,OUT046,3519.803321807797
FDX46,OUT017,1031.7260839798464
FDV28,OUT049,822.1584262381148
FDA08,OUT018,2307.114561072227
FDH45,OUT017,818.8509005588128
NCS38,OUT010,321.934488046626
FDD40,OUT010,539.3187849664564
DRM59,OUT035,2509.6234449944372
NCJ43,OUT018,2752.764035862198
NCN29,OUT013,956.3922016337916
NCC19,OUT045,3013.6394537386313
FDR56,OUT035,3173.388823530693
FDZ43,OUT049,4109.07615654694
FDJ32,OUT010,98.8225403663546
DRH03,OUT017,1494.8808304309534
NCZ54,OUT035,3235.428480228512
FDE26,OUT017,2444.2428344763944
FDS03,OUT045,1130.189909169247
DRZ24,OUT019,477.0106182627658
FDO48,OUT027,5136.646761282667
FDW39,OUT049,2846.560176138481
NCK05,OUT049,1013.2368798889607
NCK30,OUT017,3777.8575399297465
FDT27,OUT018,3214.2545455975355
FDS08,OUT019,581.4590397860337
NCJ19,OUT049,1081.6091170133718
FDC58,OUT045,794.1406045346539
DRE37,OUT013,3216.701032039809
FDW02,OUT035,2181.7711828736283
FDJ02,OUT010,527.8267636053081
FDX09,OUT045,2943.796845212422
FDT31,OUT010,497.3941457416479
FDI24,OUT049,3035.934386993807
FDY09,OUT045,3012.5850681924385
FDV28,OUT045,768.3457075729522
DRM47,OUT049,3197.0788511429955
FDT52,OUT019,750.4478387083155
FDI48,OUT018,795.6676459253528
FDY55,OUT017,4368.203931012093
FDU48,OUT013,2138.042058172903
FDN25,OUT045,977.1680903762891
FDP20,OUT049,2056.2681086284965
FDJ15,OUT013,3185.113007138523
FDD04,OUT018,1961.1167824721213
FDY58,OUT045,3883.2424945743996
FDR37,OUT018,3060.028386290828
FDF44,OUT013,2079.759455143979
FDD32,OUT045,1407.1935109795245
FDR57,OUT017,2472.0768826931885
DRG39,OUT027,1713.352313568831
FDX15,OUT017,2499.549356202465
DRN37,OUT045,2620.7926639107873
FDW40,OUT027,3206.948352203877
FDB32,OUT049,1537.7817949589191
FDM40,OUT018,1926.879471081868
FDE39,OUT027,3167.5760254454112
DRH49,OUT017,1284.5600030246721
FDT46,OUT049,956.4297063161721
NCF06,OUT035,3728.106309591461
FDP07,OUT017,3060.244977128692
FDC04,OUT013,3996.3519163861965
FDZ32,OUT017,1700.051041838975
FDD50,OUT045,2740.7520696579377
FDU56,OUT017,3111.5310009482073
FDV34,OUT017,1317.2594554832901
NCY41,OUT013,793.7846778658736
NCK18,OUT046,2778.8606985328415
DRH25,OUT049,827.5238778886899
FDT57,OUT046,3801.4035178568497
FDV56,OUT018,1498.278844357951
FDV12,OUT045,1562.145233178835
FDN52,OUT017,1402.9352910839164
FDX38,OUT035,1000.8750384599979
FDE47,OUT018,1923.6255858354798
NCO07,OUT013,3474.8891029653437
FDV09,OUT027,3788.383597119489
FDZ23,OUT019,659.1024976419966
DRH51,OUT018,1247.168039848647
NCY54,OUT045,3077.700987577142
DRG49,OUT013,4033.4030086512657
NCC19,OUT049,3217.0028694942043
NCV53,OUT045,4460.717536485715
FDZ47,OUT019,363.35972591168104
NCO26,OUT018,1708.4120376470803
NCP02,OUT045,1040.954113654693
NCW30,OUT018,3692.485710072669
NCN55,OUT046,3852.724563156986
FDB20,OUT010,188.09030899893781
DRL11,OUT013,2522.495033550608
DRD60,OUT045,2646.569672308907
FDW14,OUT010,217.09437638872691
FDL27,OUT010,159.86584299296788
FDU09,OUT018,724.5950754466365
DRH36,OUT027,1965.8343194972729
FDP34,OUT027,3534.091690952452
FDE04,OUT017,3174.084545568321
FDZ57,OUT027,3195.6488167762914
FDF02,OUT010,236.0832887419268
FDG28,OUT045,3816.432971558718
NCI31,OUT046,670.4618863688735
FDT43,OUT013,895.1677720711159
FDU20,OUT046,2100.3516815061903
FDD53,OUT013,906.8483740789147
FDW15,OUT045,2437.539193789976
NCT53,OUT045,2666.396250910817
NCG55,OUT027,3012.14416039112
FDD48,OUT035,1894.269215641764
FDG47,OUT049,3950.5651841293493
FDI21,OUT017,1160.353407522946
FDT27,OUT017,3834.4806516120825
DRO35,OUT013,2005.8804207986154
FDD33,OUT017,3894.8828383917753
FDC04,OUT035,3934.244788391726
FDY34,OUT013,2715.3482302469256
DRJ49,OUT049,2212.625884047047
FDE05,OUT049,2527.988810246883
